PostTypeId,Id,ParentId,Title,Body,OwnerUserId,Score,ViewCount,FavoriteCount,AcceptedAnswerId,CreationDate,LastEditDate,LastActivityDate
"1","3737139","","Reference — What does this symbol mean in PHP?","<h3>What is this?</h3>
<p>This is a collection of questions that come up every now and then about syntax in PHP. This is also a Community Wiki, so everyone is invited to participate in maintaining this list.</p>
<h3>Why is this?</h3>
<p>It used to be hard to find questions about operators and other syntax tokens.¹<br />
The main idea is to have links to existing questions on Stack Overflow, so it's easier for us to reference them, not to copy over content from the PHP Manual.</p>
<p>Note: Since January 2013, Stack Overflow <a href=""https://meta.stackexchange.com/questions/160100/a-new-search-engine-for-stack-exchange"">does support special characters</a>. Just surround the search terms by quotes, e.g. <a href=""https://stackoverflow.com/search?q=%5Bphp%5D%20%22===%22%20vs%20%22==%22""><code>[php] &quot;==&quot; vs &quot;===&quot;</code></a></p>
<h3><strong>What should I do here?</strong></h3>
<p>If you have been pointed here by someone because you have asked such a question, please find the particular syntax below. The linked pages to the <a href=""http://php.net/manual/en/index.php"" rel=""noreferrer"">PHP manual</a> along with the linked questions will likely answer your question then. If so, you are encouraged to upvote the answer. This list is not meant as a substitute to the help others provided.</p>
<h2>The List</h2>
<p>If your particular token is not listed below, you might find it in the <a href=""http://secure.php.net/manual/en/tokens.php"" rel=""noreferrer"">List of Parser Tokens</a>.</p>
<hr />
<p><code>&amp;</code> <a href=""http://secure.php.net/manual/en/language.operators.bitwise.php"" rel=""noreferrer"">Bitwise Operators</a> or <a href=""http://secure.php.net/manual/en/language.references.php"" rel=""noreferrer"">References</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1676897"">What does it mean to start a PHP function with an ampersand?</a></li>
<li><a href=""https://stackoverflow.com/questions/600202"">Understanding PHP &amp; (ampersand, bitwise and) operator</a></li>
<li><a href=""https://stackoverflow.com/questions/2209934/"">PHP &quot;&amp;&quot; operator</a></li>
<li><a href=""https://stackoverflow.com/questions/2376348"">Difference between &amp; and &amp;&amp; in PHP</a></li>
<li><a href=""https://stackoverflow.com/questions/1006652"">What does &quot;&amp;&quot; mean here in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/2297592"">What does &quot;&amp;&quot; mean in this case?</a></li>
<li><a href=""https://stackoverflow.com/questions/2422907"">What does the &quot;&amp;&quot; sign mean in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/2478149"">What does this signature mean (&amp;) in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/3957584"">How does the &quot;&amp;&quot; operator work in a PHP function?</a></li>
<li><a href=""https://stackoverflow.com/questions/4705262"">What does &amp; in &amp;2 mean in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/4705838"">When should I use a bitwise operator?</a></li>
<li><a href=""https://stackoverflow.com/questions/21058439"">Is there ever a need to use ampersand in front of an object?</a> (&amp;$)</li>
</ul>
<hr />
<p><code>=&amp;</code> <a href=""http://secure.php.net/manual/en/language.references.php"" rel=""noreferrer"">References</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1768343"">Reference assignment operator in PHP, =&amp;</a></li>
<li><a href=""https://stackoverflow.com/questions/1367454"">What do the &quot;=&amp;&quot; and &quot;&amp;=&quot; operators in PHP mean?</a></li>
<li><a href=""https://stackoverflow.com/questions/3177342"">What do the &#39;&amp;=&#39; and &#39;=&amp;&#39; operators do?</a></li>
<li><a href=""https://stackoverflow.com/questions/2081806"">What does =&amp; mean in PHP?</a></li>
</ul>
<hr />
<p><code>&amp;=</code> <a href=""http://secure.php.net/manual/en/language.operators.bitwise.php"" rel=""noreferrer"">Bitwise Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1367454"">What do the &quot;=&amp;&quot; and &quot;&amp;=&quot; operators in PHP mean?</a></li>
<li><a href=""https://stackoverflow.com/questions/3177342"">What do the &#39;&amp;=&#39; and &#39;=&amp;&#39; operators do?</a></li>
</ul>
<hr />
<p><code>&amp;&amp;</code> <a href=""http://secure.php.net/manual/en/language.operators.logical.php"" rel=""noreferrer"">Logical Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2803321"">&#39;AND&#39; vs &#39;&amp;&amp;&#39; as operator</a></li>
<li><a href=""https://stackoverflow.com/questions/2376348"">Difference between &amp; and &amp;&amp; in PHP</a></li>
<li><a href=""https://stackoverflow.com/questions/4746865"">Is there any difference between &quot;and&quot; and &quot;&amp;&amp;&quot; operators in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/4502092"">PHP - and / or keywords</a></li>
</ul>
<hr />
<p><code>%</code> <a href=""http://secure.php.net/manual/en/language.operators.arithmetic.php"" rel=""noreferrer"">Arithmetic Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1934173"">What does the percent sign mean in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/3204919"">What is the PHP operator % and how do I use it in real-world examples?</a></li>
</ul>
<hr />
<p><code>!!</code> <a href=""http://secure.php.net/manual/en/language.operators.logical.php"" rel=""noreferrer"">Logical Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2127260"">Double not (!!) operator in PHP</a></li>
</ul>
<hr />
<p><code>@</code> <a href=""http://secure.php.net/manual/en/language.operators.errorcontrol.php"" rel=""noreferrer"">Error Control Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1032161"">What is the use of the @ symbol in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/3551527"">&#39;At&#39; symbol before variable name in PHP: @$_POST</a></li>
<li><a href=""https://stackoverflow.com/questions/3984864"">PHP functions and @functions</a></li>
<li><a href=""https://stackoverflow.com/questions/4872340"">Should I use @ in my PHP code?</a></li>
<li><a href=""https://stackoverflow.com/questions/3621215"">What does @ mean in PHP?</a></li>
</ul>
<hr />
<p><code>?:</code> <a href=""http://php.net/manual/en/language.operators.comparison.php#language.operators.comparison.ternary"" rel=""noreferrer"">Ternary Operator</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1080247"">What are the PHP operators &quot;?&quot; and &quot;:&quot; called and what do they do?</a></li>
<li><a href=""https://stackoverflow.com/questions/1993409"">?: operator (the &#39;Elvis operator&#39;) in PHP</a></li>
<li><a href=""https://stackoverflow.com/questions/4055355"">Where can I read about conditionals done with &quot;?&quot; and &quot;:&quot; (colon)?</a></li>
<li><a href=""https://stackoverflow.com/questions/4210187"">Using PHP 5.3 ?: operator</a></li>
</ul>
<hr />
<p><code>??</code> <a href=""https://www.php.net/manual/en/migration70.new-features.php"" rel=""noreferrer"">Null Coalesce Operator</a> (since PHP 7)</p>
<ul>
<li><a href=""https://stackoverflow.com/questions/7278835"">C#&#39;s null coalescing operator (??) in PHP</a></li>
</ul>
<hr />
<p><code>?string</code>
<code>?int</code>
<code>?array</code>
<code>?bool</code>
<code>?float</code> <a href=""https://www.php.net/manual/en/migration71.new-features.php"" rel=""noreferrer"">Nullable return type declaration</a> (since PHP 7.1)</p>
<ul>
<li><a href=""https://stackoverflow.com/a/54217328/250259"">Nullable return type declaration</a></li>
<li><a href=""https://stackoverflow.com/questions/48881489/php-method-argument-type-hinting-with-question-mark-type"">php method argument type hinting with question mark (?type)</a></li>
</ul>
<hr />
<p><code>:</code> <a href=""http://secure.php.net/manual/en/control-structures.alternative-syntax.php"" rel=""noreferrer"">Alternative syntax for control structures</a>, <a href=""http://php.net/manual/en/language.operators.comparison.php#language.operators.comparison.ternary"" rel=""noreferrer"">Ternary Operator</a>, <a href=""https://www.php.net/manual/en/language.types.declarations.php"" rel=""noreferrer"">Return Type Declaration</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2908095"">What is &quot;:&quot; in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/4747761"">What does &quot;:&quot; mean in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/40346754"">Colon after method declaration?</a></li>
</ul>
<hr />
<p><code>::</code> <a href=""http://secure.php.net/manual/en/language.oop5.paamayim-nekudotayim.php"" rel=""noreferrer"">Scope Resolution Operator</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2903564"">What do two colons mean in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/2588298"">What&#39;s the meaning of the PHP token name T_PAAMAYIM_NEKUDOTAYIM?</a></li>
<li><a href=""https://stackoverflow.com/questions/3173501"">What&#39;s the difference between :: (double colon) and -&gt; (arrow) in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/1912902"">What exactly are late static bindings in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/4120755"">static::staticFunctionName()</a></li>
<li><a href=""https://stackoverflow.com/questions/8734823"">Unexpected T_PAAMAYIM_NEKUDOTAYIM, expecting T_NS_Separator</a></li>
</ul>
<hr />
<p><code>\</code> <a href=""http://php.net/namespaces"" rel=""noreferrer"">Namespaces</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/10788400"">Backslash in PHP -- what does it mean?</a></li>
<li><a href=""https://stackoverflow.com/questions/4790020"">What does a \ (backslash) do in PHP (5.3+)?</a></li>
</ul>
<hr />
<p><code>-&gt;</code> <a href=""http://secure.php.net/manual/en/language.oop5.php"" rel=""noreferrer"">Classes And Objects</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2588149"">What is the &quot;-&gt;&quot; PHP operator called?</a></li>
<li><a href=""https://stackoverflow.com/questions/3037526"">Where do we use the object operator &quot;-&gt;&quot; in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/3173501"">What&#39;s the difference between :: (double colon) and -&gt; (arrow) in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/2316370"">What does the PHP syntax $var1-&gt;$var2 mean?</a></li>
<li><a href=""https://stackoverflow.com/questions/4502587"">What does &quot;-&gt;&quot; mean/refer to in PHP?</a></li>
</ul>
<hr />
<p><code>=&gt;</code> <a href=""http://secure.php.net/manual/en/language.types.array.php"" rel=""noreferrer"">Arrays</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1241819"">What does &quot;=&gt;&quot; mean in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/1655336"">Use of =&gt; in PHP</a></li>
<li><a href=""https://stackoverflow.com/questions/4758791"">What does $k =&gt; $v in foreach($ex as $k=&gt;$v) mean?</a></li>
</ul>
<hr />
<p><code>^</code> <a href=""http://secure.php.net/manual/en/language.operators.bitwise.php"" rel=""noreferrer"">Bitwise Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2674920"">How does the bitwise operator XOR (&#39;^&#39;) work?</a></li>
<li><a href=""https://stackoverflow.com/questions/2724936"">What does ^ mean in PHP?</a></li>
</ul>
<hr />
<p><code>&gt;&gt;</code> <a href=""http://secure.php.net/manual/en/language.operators.bitwise.php"" rel=""noreferrer"">Bitwise Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2790329"">What does &gt;&gt; mean in PHP?</a></li>
</ul>
<hr />
<p><code>&lt;&lt;</code> <a href=""http://secure.php.net/manual/en/language.operators.bitwise.php"" rel=""noreferrer"">Bitwise Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/9718689/strange-print-behaviour-in-php"">Strange print behaviour in PHP?</a></li>
</ul>
<hr />
<p><code>&lt;&lt;&lt;</code> <a href=""http://php.net/manual/en/language.types.string.php#language.types.string.syntax.heredoc"" rel=""noreferrer"">Heredoc or Nowdoc</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/5539669"">What does &lt;&lt;&lt;END mean in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/1048481"">PHP expression &lt;&lt;&lt;EOB</a></li>
<li><a href=""https://stackoverflow.com/questions/3700042"">In PHP, what does &quot;&lt;&lt;&lt;&quot; represent?</a></li>
<li><a href=""https://stackoverflow.com/questions/2090081"">Using &lt;&lt;&lt;CON in PHP</a></li>
<li><a href=""https://stackoverflow.com/questions/2333779"">What&#39;s this kind of syntax in PHP?</a></li>
</ul>
<hr />
<p><code>=</code> <a href=""http://secure.php.net/manual/en/language.operators.assignment.php"" rel=""noreferrer"">Assignment Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2063480"">The 3 different equals</a></li>
</ul>
<hr />
<p><code>==</code> <a href=""http://secure.php.net/manual/en/language.operators.comparison.php"" rel=""noreferrer"">Comparison Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/80646"">How do the PHP equality (== double equals) and identity (=== triple equals) comparison operators differ?</a></li>
<li><a href=""https://stackoverflow.com/questions/1663451"">PHP != and == operators</a></li>
<li><a href=""https://stackoverflow.com/questions/2063480"">The 3 different equals</a></li>
<li><a href=""https://stackoverflow.com/questions/15813490/"">Type-juggling and (strict) greater/lesser-than comparisons in PHP</a></li>
</ul>
<hr />
<p><code>===</code> <a href=""http://secure.php.net/manual/en/language.operators.comparison.php"" rel=""noreferrer"">Comparison Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1117967"">What does &quot;===&quot; mean?</a></li>
<li><a href=""https://stackoverflow.com/questions/80646"">How do the PHP equality (== double equals) and identity (=== triple equals) comparison operators differ?</a></li>
<li><a href=""https://stackoverflow.com/questions/2063480"">The 3 different equals</a></li>
<li><a href=""https://stackoverflow.com/questions/15813490/"">Type-juggling and (strict) greater/lesser-than comparisons in PHP</a></li>
</ul>
<hr />
<p><code>!==</code> <a href=""http://secure.php.net/manual/en/language.operators.comparison.php"" rel=""noreferrer"">Comparison Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1298083"">What does !== comparison operator in PHP mean?</a></li>
<li><a href=""https://stackoverflow.com/questions/1139154"">Is there a difference between !== and != in PHP?</a></li>
</ul>
<hr />
<p><code>!=</code> <a href=""http://secure.php.net/manual/en/language.operators.comparison.php"" rel=""noreferrer"">Comparison Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1663451"">PHP != and == operators</a></li>
<li><a href=""https://stackoverflow.com/questions/1139154"">Is there a difference between !== and != in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/6356826"">comparing, !== versus !=</a></li>
<li><a href=""https://stackoverflow.com/questions/9671785/what-is-the-difference-between-and"">What is the difference between &lt;&gt; and !=</a></li>
</ul>
<hr />
<p><code>&lt;&gt;</code> <a href=""http://secure.php.net/manual/en/language.operators.comparison.php"" rel=""noreferrer"">Comparison Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/249312"">PHP operator &lt;&gt;</a></li>
<li><a href=""https://stackoverflow.com/questions/589391"">PHP&#39;s &lt;&gt; operator</a></li>
<li><a href=""https://stackoverflow.com/questions/9671785"">What is the difference between &lt;&gt; and !=</a></li>
<li><a href=""https://stackoverflow.com/questions/15813490/"">Type-juggling and (strict) greater/lesser-than comparisons in PHP</a></li>
</ul>
<hr />
<p><code>&lt;=&gt;</code> <a href=""http://secure.php.net/manual/en/language.operators.comparison.php"" rel=""noreferrer"">Comparison Operators</a> (since PHP 7.0)</p>
<ul>
<li><a href=""https://stackoverflow.com/a/31298778"">Spaceship (three way comparison) operator</a></li>
</ul>
<hr />
<p><code>|</code> <a href=""http://secure.php.net/manual/en/language.operators.bitwise.php"" rel=""noreferrer"">Bitwise Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2233835"">What is the difference between the | and || operators?</a></li>
<li><a href=""https://stackoverflow.com/questions/13811922"">What Does Using A Single Pipe &#39;|&#39; In A Function Argument Do?</a></li>
</ul>
<hr />
<p><code>||</code> <a href=""http://secure.php.net/manual/en/language.operators.logical.php"" rel=""noreferrer"">Logical Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2233835"">What is the difference between the | and || operators?</a></li>
<li><a href=""https://stackoverflow.com/questions/4502092"">PHP - and / or keywords</a></li>
<li><a href=""https://stackoverflow.com/questions/5666741"">What exactly does || mean?</a></li>
<li><a href=""https://stackoverflow.com/questions/12213283"">The behaviour of the or operator in PHP</a></li>
</ul>
<hr />
<p><code>~</code> <a href=""http://secure.php.net/manual/en/language.operators.bitwise.php"" rel=""noreferrer"">Bitwise Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1967360"">What does this ~ operator mean here?</a></li>
</ul>
<hr />
<p><code>+</code> <a href=""http://secure.php.net/manual/en/language.operators.arithmetic.php"" rel=""noreferrer"">Arithmetic Operators</a>, <a href=""http://secure.php.net/manual/en/language.operators.array.php"" rel=""noreferrer"">Array Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2140090"">+ operator for array in PHP?</a></li>
</ul>
<hr />
<p><code>+=</code> and <code>-=</code> <a href=""http://secure.php.net/manual/en/language.operators.assignment.php"" rel=""noreferrer"">Assignment Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/542995"">What is += used for?</a></li>
<li><a href=""https://stackoverflow.com/questions/7140158"">What does `$page -= 1` in my PHP document mean?</a></li>
</ul>
<hr />
<p><code>++</code> and <code>--</code> <a href=""http://secure.php.net/manual/en/language.operators.increment.php"" rel=""noreferrer"">Incrementing/Decrementing Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1968371"">Understanding Incrementing</a></li>
<li><a href=""https://stackoverflow.com/a/3737177"">Answer below</a></li>
</ul>
<hr />
<p><code>.=</code> <a href=""http://secure.php.net/manual/en/language.operators.assignment.php"" rel=""noreferrer"">Assignment Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2202331"">What is the difference between .= and += in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/1241432"">To understand a line of PHP</a></li>
</ul>
<hr />
<p><code>.</code> <a href=""http://secure.php.net/manual/en/language.operators.string.php"" rel=""noreferrer"">String Operators</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1466408"">Difference between period and comma when concatenating with echo versus return?</a></li>
<li><a href=""https://stackoverflow.com/questions/6484968"">What does a . (dot) do in PHP?</a></li>
</ul>
<hr />
<p><code>,</code> <a href=""http://php.net/manual/en/functions.arguments.php"" rel=""noreferrer"">Function Arguments</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1466408"">Difference between period and comma when concatenating with echo versus return?</a></li>
</ul>
<p><code>,</code> <a href=""http://php.net/manual/en/language.variables.scope.php"" rel=""noreferrer"">Variable Declarations</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/41383218"">What do commas mean in a variable declaration?</a></li>
</ul>
<hr />
<p><code>$$</code> <a href=""http://php.net/manual/en/language.variables.variable.php"" rel=""noreferrer"">Variable Variables</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/2715654"">What does $$ (dollar dollar or double dollar) mean in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/4169882"">what is &quot;$$&quot; in PHP</a></li>
<li><a href=""https://stackoverflow.com/questions/4891872"">$function() and $$variable</a></li>
</ul>
<hr />
<p><code>`</code> <a href=""http://php.net/manual/en/language.operators.execution.php"" rel=""noreferrer"">Execution Operator</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/6002296"">What are the backticks `` called?</a></li>
</ul>
<hr />
<p><code>&lt;?=</code> <a href=""http://php.net/manual/en/ini.core.php#ini.short-open-tag"" rel=""noreferrer"">Short Open Tags</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/1963901"">What does this symbol mean in PHP &lt;?=</a></li>
<li><a href=""https://stackoverflow.com/questions/2020445"">What does &#39;&lt;?=&#39; mean in PHP?</a></li>
<li><a href=""https://stackoverflow.com/questions/1959256/what-does-mean"">What does &lt;?= mean?</a></li>
</ul>
<hr />
<p><code>[]</code> <a href=""http://secure.php.net/manual/en/language.types.array.php"" rel=""noreferrer"">Arrays</a> (short syntax since PHP 5.4)</p>
<ul>
<li><a href=""https://stackoverflow.com/q/20709055/2758197"">PHP arrays... What is/are the meaning(s) of an empty bracket?</a></li>
<li><a href=""https://stackoverflow.com/questions/6933345"">What is the meaning of []</a></li>
<li><a href=""https://stackoverflow.com/questions/2431629"">Php array_push() vs myArray[]</a></li>
<li><a href=""https://stackoverflow.com/questions/3908576"">What does [] mean when reading from a PHP array?</a></li>
<li><a href=""https://stackoverflow.com/questions/4271874"">Shorthand for arrays: literal <code>$var = []</code> empty array</a></li>
</ul>
<hr />
<p><code>&lt;?</code> <a href=""http://secure.php.net/manual/en/language.basic-syntax.php"" rel=""noreferrer"">Opening and Closing tags</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/200640"">Are PHP short tags acceptable to use?</a></li>
</ul>
<hr />
<p><code>...</code> <a href=""http://php.net/manual/en/functions.arguments.php#functions.variable-arg-list"" rel=""noreferrer"">Argument unpacking</a> (since PHP 5.6)</p>
<hr />
<p><code>**</code> <a href=""http://secure.php.net/manual/en/migration56.new-features.php#migration56.new-features.exponentiation"" rel=""noreferrer"">Exponentiation</a> (since PHP 5.6)</p>
<hr />
<p><code>#</code> <a href=""http://php.net/manual/en/language.basic-syntax.comments.php"" rel=""noreferrer"">One-line shell-style comment</a></p>
<ul>
<li><a href=""https://stackoverflow.com/questions/9093609/can-i-use-hashes-for-comments-in-php"">Can I use hashes for comments in PHP?</a></li>
</ul>
<hr />
<p><code>?-&gt;</code> <a href=""https://stackoverflow.com/a/62178856/250259"">NullSafe Operator Calls</a> (since PHP 8.0)</p>
<ul>
<li><a href=""https://stackoverflow.com/questions/62178354/what-does-this-symbol-mean-in-php-within-an-object-or-null-value"">What does this symbol mean &quot;?-&gt;&quot; in php, within an object or null value</a></li>
</ul>
<hr />
","208809","4796","742987","2985","3737177","2010-09-17 16:24:07","2021-06-13 13:00:51","2021-09-24 20:07:29"
"1","406230","","Regular expression to match a line that doesn't contain a word","<p>I know it's possible to match a word and then reverse the matches using other tools (e.g. <code>grep -v</code>). However, is it possible to match lines that do not contain a specific word, e.g. <code>hede</code>, using a regular expression?</p>
<h3 id=""input-gald"">Input:</h3>
<pre><code>hoho
hihi
haha
hede
</code></pre>
<h3 id=""code-etyw"">Code:</h3>
<pre><code>grep &quot;&lt;Regex for 'doesn't contain hede'&gt;&quot; input
</code></pre>
<h3 id=""desired-output-xurv"">Desired output:</h3>
<pre><code>hoho
hihi
haha
</code></pre>
","36830","4775","4006991","1735","406408","2009-01-02 07:30:16","2021-07-18 11:53:29","2021-07-18 11:53:29"
"1","115983","","How can I add a blank directory to a Git repository?","<p>How can I add a blank directory (that contains no files) to a Git repository?</p>
","7473","4771","1199314","875","932982","2008-09-22 16:41:03","2021-08-10 07:30:44","2021-08-24 09:02:39"
"1","4456438","","How to pass ""Null"" (a real surname!) to a SOAP web service in ActionScript 3","<p>We have an employee whose surname is Null. Our employee lookup application is killed when that last name is used as the search term (which happens to be quite often now). The error received (thanks Fiddler!) is:</p>

<pre class=""lang-none prettyprint-override""><code>&lt;soapenv:Fault&gt;
   &lt;faultcode&gt;soapenv:Server.userException&lt;/faultcode&gt;
   &lt;faultstring&gt;coldfusion.xml.rpc.CFCInvocationException: [coldfusion.runtime.MissingArgumentException : The SEARCHSTRING parameter to the getFacultyNames function is required but was not passed in.]&lt;/faultstring&gt;
</code></pre>

<p>Cute, huh?</p>

<p>The parameter type is <code>string</code>.</p>

<p>I am using:</p>

<ul>
<li><a href=""http://en.wikipedia.org/wiki/Web_Services_Description_Language"" rel=""noreferrer"">WSDL</a> (<a href=""http://en.wikipedia.org/wiki/SOAP"" rel=""noreferrer"">SOAP</a>)</li>
<li>Flex 3.5</li>
<li>ActionScript 3</li>
<li>ColdFusion 8</li>
</ul>

<p>Note that the error <strong>does not</strong> occur when calling the webservice as an object from a ColdFusion page.</p>
","296561","4710","931938","895","18000768","2010-12-16 00:42:14","2019-11-02 16:07:21","2020-02-03 10:25:36"
"1","114543","","How to horizontally center an element","<p>How can I horizontally center a <code>&lt;div&gt;</code> within another <code>&lt;div&gt;</code> using CSS?</p>
<pre class=""lang-html prettyprint-override""><code>&lt;div id=&quot;outer&quot;&gt;
  &lt;div id=&quot;inner&quot;&gt;Foo foo&lt;/div&gt;
&lt;/div&gt;
</code></pre>

","20403","4709","4432658","1051","114549","2008-09-22 12:27:57","2020-12-28 14:42:07","2021-08-20 10:27:20"
"1","105034","","How to create a GUID / UUID","<p>I'm trying to create globally-unique identifiers in JavaScript.  I'm not sure what routines are available on all browsers, how &quot;random&quot; and seeded the built-in random number generator is, etc.</p>
<p>The GUID / UUID should be at least 32 characters and should stay in the ASCII range to avoid trouble when passing them around.</p>
","4926","4697","2293871","1479","105074","2008-09-19 20:01:00","2020-10-03 15:16:11","2021-09-27 00:33:51"
"1","176264","","What is the difference between a URI, a URL and a URN?","<p>People talk about <strong>URL</strong>s, <strong>URI</strong>s, and <strong>URN</strong>s as if they're different things, but they look the same to the naked eye.</p>

<p>What are the distinguishable differences between them?</p>
","2041950","4654","1218416","1273","176274","2008-10-06 21:26:58","2019-10-11 12:52:47","2021-07-04 01:59:09"
"1","4089430","","How can I determine the URL that a local Git repository was originally cloned from?","<p>I pulled a project from GitHub a few days ago. I've since discovered that there are several forks on GitHub, and I neglected to note which one I took originally. How can I determine which of those forks I pulled?</p>
","18088","4653","3419021","932","4089452","2010-11-03 16:47:46","2015-11-01 10:24:41","2021-09-21 08:04:50"
"1","1628088","","Reset local repository branch to be just like remote repository HEAD","<p>How do I reset my local branch to be just like the branch on the remote repository?</p>

<p>I did:</p>

<pre><code>git reset --hard HEAD
</code></pre>

<p>But when I run a <code>git status</code>,</p>

<pre><code>On branch master
Changes to be committed:
  (use ""git reset HEAD &lt;file&gt;..."" to unstage)
      modified:   java/com/mycompany/TestContacts.java
      modified:   java/com/mycompany/TestParser.java
</code></pre>

<p>Can you please tell me why I have these 'modified'? I haven't touched these files? If I did, I want to remove those.</p>
","128983","4636","4274165","1335","1628334","2009-10-27 00:27:20","2016-02-19 18:18:44","2021-08-11 21:07:44"
"1","14994391","","""Thinking in AngularJS"" if I have a jQuery background?","<p>Suppose I'm familiar with developing client-side applications in <a href=""http://jquery.com/"" rel=""noreferrer"">jQuery</a>, but now I'd like to start using <a href=""http://angularjs.org/"" rel=""noreferrer"">AngularJS</a>. Can you describe the paradigm shift that is necessary? Here are a few questions that might help you frame an answer:</p>

<ul>
<li>How do I architect and design client-side web applications differently? What is the biggest difference?</li>
<li>What should I stop doing/using; What should I start doing/using instead?</li>
<li>Are there any server-side considerations/restrictions?</li>
</ul>

<p>I'm not looking for a detailed comparison between <code>jQuery</code> and <code>AngularJS</code>.</p>
","215945","4510","844311","5941","15012542","2013-02-21 04:09:56","2018-11-02 23:22:39","2018-11-02 23:22:39"
"1","237104","","How do I check if an array includes a value in JavaScript?","<p>What is the most concise and efficient way to find out if a JavaScript array contains a value?</p>
<p>This is the only way I know to do it:</p>
<pre><code>function contains(a, obj) {
    for (var i = 0; i &lt; a.length; i++) {
        if (a[i] === obj) {
            return true;
        }
    }
    return false;
}
</code></pre>
<p>Is there a better and more concise way to accomplish this?</p>
","208","4470","2950733","700","1473742","2008-10-25 22:14:40","2020-12-13 01:02:45","2021-07-23 13:55:57"
"1","67699","","How to clone all remote branches in Git?","<p>I have a <code>master</code> and a <code>development</code> branch, both pushed to <a href=""http://en.wikipedia.org/wiki/GitHub"" rel=""noreferrer"">GitHub</a>. I've <code>clone</code>d, <code>pull</code>ed, and <code>fetch</code>ed, but I remain unable to get anything other than the <code>master</code> branch back.</p>

<p>I'm sure I'm missing something obvious, but I have read the manual and I'm getting no joy at all.</p>
","117","4451","1438320","1918","72156","2008-09-15 22:42:07","2020-08-14 09:17:40","2021-09-04 12:23:30"
"1","11828270","","How do I exit the Vim editor?","<p>I'm stuck and cannot escape. It says:</p>

<pre><code>""type :quit&lt;Enter&gt; to quit VIM""
</code></pre>

<p>But when I type that it simply appears in the object body.</p>
","1268117","4439","2453071","1022","11828573","2012-08-06 12:25:47","2019-05-14 22:49:39","2021-08-28 17:29:15"
